id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_id
96,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 7:00,PM2.5,4,262,113,NA
97,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 7:00,PM10,20,152,94,NA
98,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 7:00,NO2,9,14,10,NA
99,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 7:00,CO,10,26,16,NA
100,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 7:00,OZONE,19,79,56,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 8:00,PM2.5,NA,NA,NA,NA
64,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 8:00,PM10,NA,NA,NA,NA
65,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 8:00,NO2,49,135,69,NA
66,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 8:00,NH3,5,9,7,NA
67,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 8:00,SO2,10,40,21,NA
68,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 8:00,CO,15,70,46,NA
69,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 8:00,OZONE,1,166,102,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 8:00,PM2.5,25,376,177,NA
71,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 8:00,PM10,64,434,201,NA
72,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 8:00,NO2,82,177,109,NA
73,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 8:00,NH3,12,21,15,NA
74,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 8:00,SO2,2,14,7,NA
75,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 8:00,CO,15,112,66,NA
76,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 8:00,OZONE,8,71,28,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 8:00,PM2.5,27,311,132,NA
78,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 8:00,PM10,52,182,122,NA
79,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 8:00,NO2,26,111,56,NA
80,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 8:00,NH3,5,8,6,NA
81,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 8:00,SO2,15,28,20,NA
82,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 8:00,CO,40,75,52,NA
83,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 8:00,OZONE,8,196,120,NA
84,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 8:00,PM2.5,12,214,74,NA
85,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 8:00,PM10,46,148,91,NA
86,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 8:00,NO2,11,18,14,NA
87,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 8:00,CO,47,54,52,NA
88,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 8:00,OZONE,7,77,64,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 8:00,PM2.5,48,312,169,NA
90,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 8:00,PM10,56,223,120,NA
91,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 8:00,NO2,34,140,66,NA
92,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 8:00,NH3,7,11,9,NA
93,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 8:00,SO2,7,21,11,NA
94,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 8:00,CO,12,112,41,NA
95,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 8:00,OZONE,8,221,96,NA
96,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 8:00,PM2.5,4,262,119,NA
97,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 8:00,PM10,20,152,91,NA
98,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 8:00,NO2,9,14,10,NA
99,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 8:00,CO,10,32,17,NA
100,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 8:00,OZONE,19,79,54,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 9:00,PM2.5,48,267,130,NA
64,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 9:00,PM10,NA,NA,NA,NA
65,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 9:00,NO2,49,149,73,NA
66,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 9:00,NH3,5,9,7,NA
67,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 9:00,SO2,10,40,21,NA
68,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 9:00,CO,15,90,51,NA
69,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 9:00,OZONE,1,166,93,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 9:00,PM2.5,50,376,185,NA
71,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 9:00,PM10,64,434,195,NA
72,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 9:00,NO2,82,177,112,NA
73,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 9:00,NH3,12,21,15,NA
74,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 9:00,SO2,2,14,7,NA
75,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 9:00,CO,15,118,73,NA
76,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 9:00,OZONE,8,71,25,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 9:00,PM2.5,28,311,142,NA
78,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 9:00,PM10,52,188,125,NA
79,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 9:00,NO2,26,130,61,NA
80,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 9:00,NH3,5,8,6,NA
81,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 9:00,SO2,15,28,21,NA
82,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 9:00,CO,40,102,58,NA
83,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 9:00,OZONE,8,196,110,NA
84,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 9:00,PM2.5,12,233,87,NA
85,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 9:00,PM10,46,153,93,NA
86,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 9:00,NO2,11,18,14,NA
87,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 9:00,CO,48,56,54,NA
88,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 9:00,OZONE,7,77,52,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 9:00,PM2.5,48,312,183,NA
90,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 9:00,PM10,56,223,128,NA
91,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 9:00,NO2,34,140,69,NA
92,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 9:00,NH3,7,11,9,NA
93,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 9:00,SO2,7,21,11,NA
94,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 9:00,CO,12,112,42,NA
95,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 9:00,OZONE,7,221,86,NA
96,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 9:00,PM2.5,4,262,129,NA
97,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 9:00,PM10,20,152,96,NA
98,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 9:00,NO2,9,14,10,NA
99,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 9:00,CO,10,38,20,NA
100,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 9:00,OZONE,19,79,51,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 10:00,PM2.5,48,267,130,NA
64,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 10:00,PM10,NA,NA,NA,NA
65,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 10:00,NO2,49,149,73,NA
66,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 10:00,NH3,5,9,7,NA
67,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 10:00,SO2,10,40,21,NA
68,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 10:00,CO,15,90,51,NA
69,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 10:00,OZONE,1,166,93,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 10:00,PM2.5,70,376,197,NA
71,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 10:00,PM10,101,434,201,NA
72,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 10:00,NO2,84,177,114,NA
73,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 10:00,NH3,12,21,16,NA
74,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 10:00,SO2,2,14,7,NA
75,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 10:00,CO,15,118,81,NA
76,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 10:00,OZONE,8,71,21,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 10:00,PM2.5,28,311,154,NA
78,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 10:00,PM10,52,211,132,NA
79,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 10:00,NO2,26,130,63,NA
80,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 10:00,NH3,5,8,7,NA
81,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 10:00,SO2,16,28,21,NA
82,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 10:00,CO,40,102,64,NA
83,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 10:00,OZONE,8,196,94,NA
84,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 10:00,PM2.5,12,303,101,NA
85,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 10:00,PM10,46,166,98,NA
86,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 10:00,NO2,12,18,14,NA
87,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 10:00,CO,49,57,56,NA
88,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 10:00,OZONE,7,77,21,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 10:00,PM2.5,48,328,190,NA
90,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 10:00,PM10,56,223,133,NA
91,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 10:00,NO2,34,140,72,NA
92,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 10:00,NH3,7,11,9,NA
93,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 10:00,SO2,7,21,11,NA
94,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 10:00,CO,12,112,42,NA
95,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 10:00,OZONE,7,221,69,NA
96,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 10:00,PM2.5,36,262,136,NA
97,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 10:00,PM10,33,152,100,NA
98,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 10:00,NO2,9,14,10,NA
99,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 10:00,CO,10,38,23,NA
100,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 10:00,OZONE,19,79,47,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 11:00,PM2.5,48,267,130,NA
64,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 11:00,PM10,NA,NA,NA,NA
65,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 11:00,NO2,49,149,73,NA
66,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 11:00,NH3,5,9,7,NA
67,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 11:00,SO2,10,40,21,NA
68,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 11:00,CO,15,90,52,NA
69,India,Delhi,Delhi,"Alipur, Delhi - DPCC",19-10-19 11:00,OZONE,1,166,83,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 11:00,PM2.5,72,376,208,NA
71,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 11:00,PM10,113,434,213,NA
72,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 11:00,NO2,84,177,117,NA
73,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 11:00,NH3,12,21,16,NA
74,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 11:00,SO2,2,14,7,NA
75,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 11:00,CO,15,120,86,NA
76,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",19-10-19 11:00,OZONE,8,71,16,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 11:00,PM2.5,47,314,166,NA
78,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 11:00,PM10,67,211,138,NA
79,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 11:00,NO2,26,130,67,NA
80,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 11:00,NH3,5,8,7,NA
81,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 11:00,SO2,16,28,22,NA
82,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 11:00,CO,40,102,70,NA
83,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",19-10-19 11:00,OZONE,8,196,75,NA
84,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 11:00,PM2.5,12,303,117,NA
85,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 11:00,PM10,46,166,104,NA
86,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 11:00,NO2,12,18,14,NA
87,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 11:00,CO,49,60,58,NA
88,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",19-10-19 11:00,OZONE,7,77,20,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 11:00,PM2.5,48,331,197,NA
90,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 11:00,PM10,56,223,136,NA
91,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 11:00,NO2,34,140,75,NA
92,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 11:00,NH3,7,12,9,NA
93,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 11:00,SO2,7,21,11,NA
94,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 11:00,CO,5,112,36,NA
95,India,Delhi,Delhi,"Bawana, Delhi - DPCC",19-10-19 11:00,OZONE,7,221,46,NA
96,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 11:00,PM2.5,46,265,147,NA
97,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 11:00,PM10,47,152,105,NA
98,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 11:00,NO2,9,14,10,NA
99,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 11:00,CO,10,38,25,NA
100,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",19-10-19 11:00,OZONE,19,110,50,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 12:00,PM2.5,58,267,130,NA
64,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 12:00,PM10,NA,NA,NA,NA
65,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 12:00,NO2,49,149,73,NA
66,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 12:00,NH3,5,9,7,NA
67,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 12:00,SO2,10,40,21,NA
68,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 12:00,CO,15,90,54,NA
69,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 12:00,OZONE,1,166,66,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 12:00,PM2.5,72,376,219,NA
71,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 12:00,PM10,113,434,225,NA
72,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 12:00,NO2,84,177,117,NA
73,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 12:00,NH3,13,21,16,NA
74,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 12:00,SO2,2,14,7,NA
75,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 12:00,CO,15,120,93,NA
76,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 12:00,OZONE,8,71,14,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 12:00,PM2.5,47,314,178,NA
78,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 12:00,PM10,75,211,144,NA
79,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 12:00,NO2,26,138,70,NA
80,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 12:00,NH3,5,8,7,NA
81,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 12:00,SO2,16,34,22,NA
82,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 12:00,CO,40,102,74,NA
83,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 12:00,OZONE,8,196,58,NA
84,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",20-10-19 12:00,PM2.5,18,303,132,NA
85,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",20-10-19 12:00,PM10,57,169,111,NA
86,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",20-10-19 12:00,NO2,12,18,14,NA
87,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",20-10-19 12:00,CO,49,64,59,NA
88,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",20-10-19 12:00,OZONE,7,77,18,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 12:00,PM2.5,48,391,206,NA
90,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 12:00,PM10,63,376,146,NA
91,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 12:00,NO2,34,140,78,NA
92,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 12:00,NH3,7,12,9,NA
93,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 12:00,SO2,7,21,11,NA
94,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 12:00,CO,5,112,21,NA
95,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 12:00,OZONE,6,221,25,NA
96,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",20-10-19 12:00,PM2.5,46,269,157,NA
97,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",20-10-19 12:00,PM10,47,161,111,NA
98,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",20-10-19 12:00,NO2,9,14,10,NA
99,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",20-10-19 12:00,CO,10,38,28,NA
100,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",20-10-19 12:00,OZONE,19,110,44,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 1:00,PM2.5,58,267,142,NA
64,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 1:00,PM10,NA,NA,NA,NA
65,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 1:00,NO2,49,149,73,NA
66,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 1:00,NH3,5,9,7,NA
67,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 1:00,SO2,10,40,21,NA
68,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 1:00,CO,15,90,55,NA
69,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 1:00,OZONE,1,166,38,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 1:00,PM2.5,72,376,228,NA
71,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 1:00,PM10,113,434,229,NA
72,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 1:00,NO2,84,177,117,NA
73,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 1:00,NH3,13,21,16,NA
74,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 1:00,SO2,2,14,7,NA
75,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 1:00,CO,40,120,95,NA
76,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 1:00,OZONE,8,71,13,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 1:00,PM2.5,60,314,189,NA
78,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 1:00,PM10,75,211,149,NA
79,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 1:00,NO2,26,138,71,NA
80,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 1:00,NH3,5,8,7,NA
81,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 1:00,SO2,16,34,23,NA
82,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 1:00,CO,40,102,75,NA
83,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 1:00,OZONE,8,196,38,NA
84,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",20-10-19 1:00,PM2.5,18,303,149,NA
85,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",20-10-19 1:00,PM10,57,173,118,NA
86,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",20-10-19 1:00,NO2,12,18,14,NA
87,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",20-10-19 1:00,CO,49,64,60,NA
88,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",20-10-19 1:00,OZONE,7,77,17,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 1:00,PM2.5,48,391,218,NA
90,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 1:00,PM10,63,376,154,NA
91,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 1:00,NO2,34,140,77,NA
92,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 1:00,NH3,7,12,9,NA
93,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 1:00,SO2,7,21,11,NA
94,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 1:00,CO,5,112,21,NA
95,India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-10-19 1:00,OZONE,6,221,24,NA
96,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",20-10-19 1:00,PM2.5,46,269,165,NA
97,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",20-10-19 1:00,PM10,47,161,114,NA
98,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",20-10-19 1:00,NO2,9,14,10,NA
99,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",20-10-19 1:00,CO,10,38,31,NA
100,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",20-10-19 1:00,OZONE,18,110,38,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 2:00,PM2.5,58,267,146,NA
64,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 2:00,PM10,53,179,118,NA
65,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 2:00,NO2,49,149,73,NA
66,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 2:00,NH3,5,9,7,NA
67,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 2:00,SO2,10,40,21,NA
68,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 2:00,CO,15,90,57,NA
69,India,Delhi,Delhi,"Alipur, Delhi - DPCC",20-10-19 2:00,OZONE,1,166,24,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 2:00,PM2.5,72,376,235,NA
71,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 2:00,PM10,113,434,229,NA
72,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 2:00,NO2,84,177,116,NA
73,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 2:00,NH3,13,21,16,NA
74,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 2:00,SO2,1,14,7,NA
75,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 2:00,CO,35,120,94,NA
76,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",20-10-19 2:00,OZONE,8,71,12,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 2:00,PM2.5,60,314,201,NA
78,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 2:00,PM10,75,211,152,NA
79,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 2:00,NO2,26,138,72,NA
80,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 2:00,NH3,5,8,7,NA
81,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-10-19 2:00,SO2,16,34,23,NA
